생태구명	정점명	관측년도	관측월	조사일자	날씨	수심	투명도(m)	수온(℃) 표층	수온(℃) 저층	염분 표층	염분 저층	수소이온농도 표층	수소이온농도 저층	용존산소량(㎎/L) 표층	용존산소량(㎎/L) 저층	화학적산소요구량(㎎/L) 표층	화학적산소요구량(㎎/L) 저층	암모니아성질소(㎍/L) 표층	암모니아성질소(㎍/L) 저층	아질산성질소(㎍/L) 표층	아질산성질소(㎍/L) 저층	질산성질소(㎍/L) 표층	질산성질소(㎍/L) 저층	용존무기질소(㎍/L) 표층	용존무기질소(㎍/L) 저층	총질소(㎍/L) 표층	총질소(㎍/L) 저층	용존무기인(㎍/L) 표층	용존무기인(㎍/L) 저층	총인(㎍/L) 표층	총인(㎍/L) 저층	규산규소(㎍/L) 표층	규산규소(㎍/L) 저층	부유물질(㎎/L) 표층	부유물질(㎎/L) 저층	클로로필a(㎍/L) 표층	클로로필a(㎍/L) 저층	WQI등급
대한해협	부산4	2016	02	2016-02-27	맑음	15	2.5	11.00	11.06	34.02	34.03	8.33	8.36	9.75	9.76	0.74	0.79	17.70	12.60	6.00	5.80	119.10	112.90	142.80	131.40			14.30	14.70	22.30		280.30	281.20	11.30	7.00	3.38	2.84	1
대한해협	부산5	2016	02	2016-02-02	맑음	23	3.5	11.36	11.27	34.04	34.14	8.30	8.34	9.66	9.38	0.74	0.84	5.00	5.20	6.30	6.00	106.10	95.80	117.50	107.00			15.30	15.20	21.20		325.40	324.80	10.10	7.40	0.75	0.76	1
대한해협	부산6	2016	02	2016-02-02	맑음	24	5.0	11.38	11.49	34.02	34.11	8.30	8.33	9.46	9.57	1.04	0.91	3.90	5.00	6.50	6.40	99.10	95.60	109.40	107.00			14.50	15.30	20.20		320.80	327.70	6.80	8.40	0.70	0.68	1
대한해협	부산7	2016	02	2016-02-26	맑음	39	4.0	12.29	12.29	34.28	34.28	8.24	8.32	9.31	9.35	0.65	1.05	5.20	1.80	5.60	5.50	93.80	88.80	104.60	96.10			13.80	14.10	18.70		280.50	304.00	5.50	7.10	0.54	0.55	1
대한해협	부산8	2016	02	2016-02-27	맑음	9	2.5	10.39	10.42	33.89	33.90	8.26	8.33	9.96	9.69	0.88	1.02	19.80	19.40	6.80	6.90	120.80	120.20	147.30	146.50			15.10	15.60	25.40		276.70	295.80	12.50	7.40	4.16	3.32	1
대한해협	부산9	2016	02	2016-02-02	맑음	16	2.5	11.28	10.94	34.11	34.14	8.29	8.34	9.67	9.50	0.88	0.83	10.00	9.70	6.10	5.80	102.10	96.20	118.20	111.70			15.30	15.60	18.90		324.10	320.90	8.50	5.20	0.75	0.76	1
대한해협	부산10	2016	02	2016-02-02	맑음	14	4.0	11.05	10.81	33.98	33.97	8.29	8.32	9.87	9.70	1.16	1.28	6.90	6.20	5.80	5.30	119.40	122.30	132.00	133.70			14.10	14.90	19.90		347.90	352.20	10.30	5.60	1.97	1.89	1
대한해협	부산11	2016	02	2016-02-02	맑음	12	3.0	10.51	10.22	33.98	33.97	8.31	8.35	9.71	9.73	0.81	1.28	5.20	17.40	5.90	5.80	110.30	109.70	121.30	132.90			15.80	16.00	20.10		324.00	324.90	7.70	10.50	0.71	1.36	1
대한해협	부산12	2016	02	2016-02-26	맑음	12	4.5	11.45	11.27	34.10	34.11	8.32	8.34	9.68	9.62	0.47	0.95	6.50	8.50	5.20	5.30	95.20	93.80	107.00	107.60			15.10	15.40	20.10		310.40	314.10	13.00	10.20	0.73	0.72	1
대한해협	부산13	2016	02	2016-02-26	맑음	8	2.5	11.29	11.31	33.99	34.02	8.30	8.34	9.13	9.35	1.09	1.07	76.20	61.20	8.30	7.30	124.40	116.90	208.90	185.30			24.00	18.90	27.60		337.70	346.70	11.50	10.10	0.76	0.70	1
대한해협	부산14	2016	02	2016-02-26	맑음	8	3.5	11.37	11.34	33.82	33.98	8.29	8.31	9.26	9.32	1.14	0.90	129.70	53.90	18.40	7.90	286.70	130.00	434.90	191.80			36.20	20.10	36.50		467.10	353.70	10.20	7.20	0.94	0.96	2
대한해협	부산15	2016	02	2016-02-26	맑음	22	3.5	12.21	12.23	34.26	34.26	8.32	8.36	9.24	9.16	0.73	0.64	8.70	11.90	5.50	5.50	87.90	86.80	102.00	104.10			14.50	14.40	19.40		303.40	303.00	13.90	8.50	0.80	0.65	1
대한해협	부산16	2016	02	2016-02-26	맑음	15	3.5	12.07	12.01	34.21	34.21	8.32	8.35	9.31	9.26	0.85	1.26	15.50	13.50	5.80	5.80	91.90	91.50	113.20	110.90			15.00	15.00	18.00		305.90	307.50	11.70	13.50	0.60	0.51	1
대한해협	부산17	2016	02	2016-02-26	맑음	14	2.0	11.97	11.96	34.20	34.20	8.29	8.35	9.24	9.28	0.56	0.61	19.30	16.20	5.70	5.90	93.30	92.20	118.30	114.20			15.10	15.40	19.40		310.20	308.30	20.40	21.00	0.92	0.41	2
대한해협	낙동1	2016	02	2016-02-28	맑음	23	3.0	11.18	11.21	33.41	33.94	8.28	8.30	10.01	9.30	0.51	0.50	11.60	12.70	7.10	7.20	126.80	97.00	145.50	116.90			12.00	14.10	15.00		307.00	319.30	6.30	16.90	0.83	1.61	1
대한해협	낙동4	2016	02	2016-02-28	맑음	22	4.0	10.80	10.77	33.75	33.86	8.32	8.36	10.26	9.79	0.48	0.75	7.40	9.00	6.00	5.90	76.20	75.40	89.60	90.30			10.50	11.40	15.80		246.40	252.60	6.90	7.70	2.30	2.70	1
대한해협	행암만1	2016	02	2016-02-28	맑음	10	4.0	7.56	7.61	32.83	32.87	8.54	8.59	12.64	12.26	0.99	1.35	44.70	11.10	1.50	1.20	4.60	2.40	50.80	14.80			1.90	2.20	25.70		21.00	19.30	9.70	13.60	3.38	5.17	1
대한해협	행암만2	2016	02	2016-02-28	맑음	8	3.5	7.94	7.49	32.73	32.81	8.59	8.67	13.22	13.83	1.06	2.63	158.00	17.80	5.00	1.40	33.60	3.10	196.60	22.30			3.80	1.80	21.40		122.90	3.50	11.10	14.60	2.52	7.56	1
대한해협	행암만3	2016	02	2016-02-28	맑음	5	4.0	8.04	7.82	32.71	32.74	8.58	8.69	12.92	13.81	1.26	2.29	140.30	29.90	5.80	2.10	47.30	6.30	193.40	38.40			4.80	1.80	19.60		134.40	11.60	17.20	24.50	4.04	4.64	1
대한해협	행암만4	2016	02	2016-02-28	맑음	6	4.0	8.01	7.81	32.73	32.76	8.63	8.68	13.66	13.91	1.32	1.96	90.90	26.30	2.90	1.70	15.60	4.80	109.40	32.80			1.20	1.70	15.00		36.50	6.20	13.70	13.00	3.00	1.69	1
대한해협	마산만1	2016	02	2016-02-01	맑음	7	3.0	7.04	6.89	32.27	32.48	8.55	8.62	12.50	12.21	2.00	2.34	16.60	8.20	1.50	1.10	25.60	10.40	43.70	19.70			3.50	2.80	37.60		81.20	54.90	11.80	9.30	7.19	9.41	2
대한해협	마산만2	2016	02	2016-02-01	맑음	17	3.5	6.74	6.90	32.51	32.60	8.58	8.60	12.50	12.22	2.00	2.24	4.50	6.60	0.40	0.80	2.30	1.90	7.20	9.20			1.70	1.30	26.60		25.40	37.00	13.30	15.80	7.92	6.66	2
대한해협	마산만3	2016	02	2016-02-01	맑음	13	3.0	6.63	6.67	32.38	32.43	8.59	8.64	12.39	12.33	2.60	2.27	4.60	9.10	0.60	1.00	3.20	3.10	8.40	13.10			1.30	1.10	28.10		24.50	38.20	14.70	9.90	7.38	7.62	2
대한해협	마산만4	2016	02	2016-02-01	맑음	14	3.0	6.60	6.98	32.33	32.64	8.58	8.59	12.72	11.91	2.25	2.20	5.00	11.10	0.90	0.80	5.30	2.30	11.20	14.30			1.40	1.30	28.20		29.10	44.00	12.20	7.70	8.40	9.30	2
대한해협	마산만5	2016	02	2016-02-01	맑음	28	3.5	6.77	6.86	32.53	32.62	8.58	8.58	11.67	12.35	2.10	2.05	9.20	11.70	0.60	1.10	2.60	2.50	12.40	15.30			1.10	1.20	26.50		33.20	51.80	8.30	10.60	6.47	6.72	1
대한해협	마산만6	2016	02	2016-02-02	맑음	14	5.0	6.91	6.89	32.62	32.64	8.48	8.60	12.07	12.19	1.37	1.83	24.10	28.70	3.50	3.10	16.50	15.80	44.20	47.60			1.00	0.90	18.60		41.00	40.80	5.70	7.40	4.59	4.85	1
대한해협	마산만7	2016	02	2016-02-28	맑음	13	3.5	7.79	8.09	32.94	33.06	8.43	8.49	11.84	11.55	1.28	1.33	8.90	6.40	0.70	1.10	4.00	4.40	13.60	11.90			1.80	2.20	15.80		29.50	47.00	12.00	6.50	4.37	5.56	1
대한해협	마산만8	2016	02	2016-02-28	맑음	27	4.0	7.95	8.69	33.00	33.25	8.39	8.43	11.76	11.62	1.06	1.09	6.10	5.00	0.80	1.80	7.40	19.90	14.30	26.70			2.70	4.50	16.10		36.10	81.80	5.50	11.40	3.49	5.26	1
대한해협	마산만9	2016	02	2016-02-01	맑음	10	3.0	6.61	6.81	32.28	32.51	8.57	8.57	12.57	11.54	2.29	2.56	5.10	11.60	1.80	1.10	16.60	6.10	23.50	18.80			2.50	2.50	26.20		54.60	58.30	9.80	8.50	6.36	12.06	1
대한해협	마산만10	2016	02	2016-02-01	맑음	7	2.5	7.01	6.47	32.16	32.23	8.50	8.60	12.16	12.86	2.07	2.51	10.90	11.70	2.00	1.70	22.70	11.60	35.60	25.00			2.10	2.50	28.30		74.50	60.10	17.90	21.50	7.36	8.14	2
대한해협	마산만11	2016	02	2016-02-01	맑음	6	2.5	6.65	6.43	32.23	32.22	7.27	7.51	12.80	13.23	2.17	2.31	19.50	19.60	1.50	1.70	15.60	10.90	36.70	32.20			3.30	2.20	36.10		65.60	55.00	23.90	16.80	7.96	7.82	2
대한해협	마산만12	2016	02	2016-02-01	맑음	4	2.0	7.05	7.02	32.28	32.30	8.60	8.65	12.85	12.98	2.32	2.58	23.50	21.30	1.30	1.60	10.90	9.50	35.70	32.30			3.00	2.30	40.90		49.10	51.30	18.90	20.50	13.08	11.15	3
대한해협	마산만13	2016	02	2016-02-01	맑음	7	3.0	7.48	6.98	32.21	32.46	8.57	8.62	12.25	12.54	1.78	2.20	33.80	11.20	2.20	1.20	40.70	9.70	76.70	22.10			4.60	2.50	32.80		115.70	53.40	19.90	16.40	8.92	9.38	2
대한해협	마산만14	2016	02	2016-02-01	맑음	6	2.2	7.07	6.98	32.43	32.49	8.59	8.62	12.60	12.36	2.82	2.22	42.70	19.90	1.80	0.90	35.10	7.10	79.70	27.90			4.40	2.50	40.00		103.00	44.70	19.90	16.70	11.76	10.64	3
대한해협	마산만15	2016	02	2016-02-01	맑음	8	3.0	7.39	7.01	32.28	32.51	8.57	8.62	12.28	12.26	2.15	2.73	15.00	26.20	1.80	1.00	22.30	3.70	39.00	30.80			3.70	2.10	29.50		62.80	38.20	10.80	14.90	7.04	10.90	2
대한해협	진해만1	2016	02	2016-02-28	맑음	25	3.5	8.67	10.13	33.24	33.67	8.39	8.40	10.91	10.76	1.35	1.32	10.40	10.00	3.60	6.30	31.60	65.30	45.60	81.60			4.30	8.30	17.60		76.60	186.20	16.90	14.10	3.84	4.22	1
대한해협	진해만2	2016	02	2016-02-02	맑음	14	3.5	6.85	7.11	32.45	32.68	8.52	8.57	12.14	11.98	1.96	1.42	115.10	51.00	7.30	4.20	16.50	10.50	139.00	65.70			2.40	1.90	24.50		65.80	41.30	13.20	9.00	4.66	3.32	1
대한해협	진해만3	2016	02	2016-02-14	맑음	13	6.0	6.27	6.06	32.30	32.55	8.46	8.49	10.76	10.71	1.43	1.55	9.60	10.30	0.50	0.40	8.80	5.30	19.00	16.00			3.80	5.50	14.80		54.70	81.20	5.00	4.40	0.22	0.82	1
대한해협	진해만4	2016	02	2016-02-14	맑음	6	1.2	7.46	6.47	28.64	31.79	8.42	8.47	10.29	10.57	1.85	1.44	52.10	27.70	4.20	1.80	358.80	137.10	415.20	166.60			12.20	8.30	25.00		440.00	222.00	9.80	10.20	0.96	0.85	3
대한해협	진해만5	2016	02	2016-02-14	맑음	13	8.5	6.70	5.98	32.00	32.50	8.41	8.48	11.06	11.11	1.29	1.36	14.90	8.10	0.60	0.30	44.70	2.70	60.30	11.00			4.20	4.60	12.40		103.50	63.00	4.00	2.60	0.29	0.50	1
대한해협	진해만6	2016	02	2016-02-14	맑음	14	6.5	7.09	6.07	30.67	32.45	8.36	8.48	10.76	10.57	2.09	1.72	25.30	9.10	2.80	0.70	81.70	10.40	109.80	20.10			6.40	4.60	20.50		185.80	58.60	5.10	5.60	1.16	2.54	1
대한해협	진해만7	2016	02	2016-02-14	맑음	19	5.5	6.25	6.23	32.36	32.69	8.48	8.52	10.85	10.99	1.38	1.84	12.40	8.20	0.70	0.20	63.30	2.70	76.40	11.00			4.00	3.80	14.70		124.80	47.50	4.40	5.90	1.36	4.89	1
대한해협	진해만8	2016	02	2016-02-14	맑음	25	6.5	6.49	6.26	32.15	32.67	8.50	8.51	11.06	10.81	1.63	1.87	9.80	8.70	0.60	0.40	8.80	4.40	19.20	13.40			3.20	4.10	13.60		32.90	48.10	7.00	6.40	0.50	4.12	1
대한해협	진해만9	2016	02	2016-02-14	맑음	23	7.0	6.35	6.03	32.24	32.55	8.45	8.49	10.83	10.71	1.29	1.44	6.90	9.10	0.70	0.40	17.00	2.90	24.60	12.40			4.40	5.00	22.80		67.50	76.00	6.30	3.10	0.65	0.40	1
대한해협	진주만1	2016	02	2016-02-16	맑음	14	2.0	6.49	6.56	31.90	32.39	8.38	8.44	10.76	10.67	1.76	1.73	15.50	23.40	1.00	0.90	49.10	29.60	65.60	53.90			10.50	9.30	42.60		134.90	131.10	8.40	7.80	1.23	1.46	2
대한해협	진주만2	2016	02	2016-02-16	맑음	5	2.5	6.07	6.06	32.42	32.42	8.40	8.47	10.83	10.90	1.88	1.59	4.60	7.40	0.40	0.60	8.10	8.10	13.10	16.20			7.50	6.00	22.70		108.50	100.50	18.90	9.60	3.56	3.08	1
대한해협	광양만1	2016	02	2016-02-16	맑음	12	2.0	6.36	6.39	31.59	31.61	8.57	8.61	12.33	12.19	1.18	1.40	7.60	6.90	2.30	2.60	17.00	20.10	26.90	29.60			3.80	3.10	12.30		114.20	123.00	11.10	13.90	9.86	9.95	3
대한해협	광양만2	2016	02	2016-02-16	맑음	7	1.8	7.32	7.32	32.10	32.10	8.44	8.51	11.55	11.64	1.11	1.06	12.20	11.60	2.90	3.00	33.30	32.70	48.40	47.30			7.10	6.10	16.10		152.70	157.80	17.00	7.80	7.28	7.28	2
대한해협	광양만3	2016	02	2016-02-16	맑음	7	2.5	6.99	6.98	31.99	31.99	8.53	8.58	12.26	12.15	1.21	1.30	6.00	5.30	1.20	1.30	8.50	7.80	15.70	14.40			3.80	2.90	14.70		85.10	84.30	10.40	7.00	8.58	8.64	2
대한해협	광양만4	2016	02	2016-02-16	맑음	7	2.5	9.28	7.70	30.62	32.06	8.37	8.42	10.55	10.58	1.02	0.84	27.30	18.50	3.60	3.30	119.60	89.60	150.50	111.40			12.00	11.40	17.30		303.40	272.60	16.90	12.20	1.76	2.46	1
대한해협	광양만5	2016	02	2016-02-16	맑음	41	2.5	7.24	7.73	32.00	33.21	8.45	8.43	11.27	10.37	0.89	0.79	15.60	20.30	3.20	2.40	65.30	46.00	84.00	68.70			10.40	11.10	16.50		228.50	235.30	6.60	25.90	4.54	4.69	1
대한해협	광양만6	2016	02	2016-02-16	맑음	14	2.5	7.06	7.51	30.94	32.67	8.41	8.44	11.08	10.50	0.77	1.02	20.30	20.40	3.70	2.90	138.20	57.00	162.10	80.30			11.20	11.90	13.50		333.10	241.60	6.30	18.10	2.32	3.98	1
대한해협	광양만7	2016	02	2016-02-16	맑음	6	2.5	7.40	7.64	29.90	32.16	8.40	8.44	11.26	10.57	1.45	0.80	29.70	27.10	6.80	3.50	471.00	116.40	507.60	146.90			11.80	12.00	14.60		746.80	316.90	7.00	14.00	1.28	2.48	2
대한해협	광양만8	2016	02	2016-02-16	맑음	18	2.5	7.55	7.52	32.16	32.31	8.44	8.46	11.13	10.74	1.01	0.85	21.40	18.30	4.70	3.00	57.60	57.40	83.80	78.80			9.80	10.90	17.30		201.20	229.90	10.40	15.00	4.89	4.48	1
대한해협	광양만9	2016	02	2016-02-16	맑음	16	2.0	7.04	6.94	31.93	32.00	8.49	8.54	11.31	10.81	1.18	1.16	8.90	10.30	2.40	2.10	22.30	19.50	33.60	31.90			4.60	4.00	12.30		124.10	120.30	11.50	4.10	7.92	4.56	2
대한해협	광양만10	2016	02	2016-02-16	맑음	9	2.5	6.65	6.78	31.51	31.59	8.51	8.57	11.89	11.75	1.35	1.47	16.10	16.50	3.00	2.50	35.30	37.30	54.30	56.40			5.10	5.20	15.50		128.70	145.80	9.90	9.60	6.18	5.75	1
대한해협	광양만11	2016	02	2016-02-16	맑음	18	2.0	7.01	7.48	31.89	32.40	8.47	8.47	11.70	10.90	0.99	1.01	13.30	23.20	2.90	3.00	32.30	47.70	48.50	73.90			4.80	9.90	13.60		131.70	205.70	7.20	18.60	7.20	7.20	2
대한해협	광양만12	2016	02	2016-02-16	맑음	19	3.0	7.62	7.69	32.88	32.95	8.37	8.41	10.64	10.55	0.87	1.04	26.00	23.10	3.30	2.90	112.70	58.60	142.00	84.60			10.80	12.40	16.10		276.20	245.10	7.20	9.00	1.75	3.48	1
대한해협	섬진강하구1	2016	02	2016-02-11	맑음	5	1.5	5.67	5.60	15.74	16.66	8.47	8.51	14.32	14.21	2.62	2.55	7.00	25.70	10.30	10.20	1029.20	963.30	1046.60	999.30			1.90	1.20	20.10		1150.00	1072.00	7.60	14.00	9.12	12.78	3
대한해협	섬진강하구2	2016	02	2016-02-11	맑음	6	1.5	5.72	5.80	18.94	22.02	8.50	8.50	13.96	13.46	2.38	1.61	5.30	23.80	9.00	8.70	835.80	725.70	850.10	758.20			1.10	1.10	18.30		931.30	811.80	2.30	11.40	8.40	9.54	3
대한해협	섬진강하구3	2016	02	2016-02-11	맑음	2	1.5	5.92	5.94	23.19	23.56	8.49	8.48	13.28	13.09	2.35	2.29	4.40	10.90	8.20	7.70	761.10	606.90	773.70	625.60			1.10	2.10	15.20		871.80	711.70	5.80	4.60	5.59	9.24	3
대한해협	섬진강하구4	2016	02	2016-02-11	맑음	9	1.7	6.18	6.33	24.35	27.99	8.47	8.42	13.33	12.01	2.05	1.86	3.80	14.30	7.80	5.50	598.20	322.00	609.90	341.80			3.20	6.10	14.80		724.10	466.50	3.70	8.50	3.04	3.82	3
대한해협	섬진강하구5	2016	02	2016-02-11	맑음	6	1.8	6.36	6.38	25.78	28.20	8.46	8.41	12.40	11.70	1.90	1.83	13.80	36.10	6.40	5.10	466.50	284.10	486.70	325.30			5.10	7.10	16.00		607.00	439.60	5.00	8.70	2.68	3.30	3
대한해협	섬진강하구6	2016	02	2016-02-11	맑음	6	1.9	6.67	6.57	28.71	28.88	8.42	8.41	12.36	10.64	1.73	2.02	12.00	15.40	5.40	4.70	335.50	233.10	353.00	253.20			7.10	8.60	17.90		484.30	391.30	4.90	8.20	2.46	3.22	3
대한해협	섬진강하구7	2016	02	2016-02-11	맑음	4	1.2	6.84	6.81	29.94	29.95	8.41	8.41	12.49	11.91	1.76	1.71	12.30	11.40	4.00	4.20	174.50	167.90	190.70	183.50			9.50	8.50	19.70		328.00	330.30	7.50	9.60	2.82	3.06	2
대한해협	섬진강하구8	2016	02	2016-02-11	맑음	4	1.0	6.93	6.90	30.36	30.38	8.41	8.40	11.81	11.85	1.78	1.95	12.90	11.40	3.80	3.90	146.30	142.10	163.00	157.50			9.50	9.10	20.10		309.50	308.40	9.20	12.00	3.18	3.18	2
대한해협	섬진강하구9	2016	02	2016-02-11	맑음	3	1.0	6.87	6.87	30.19	30.22	8.42	8.42	11.49	11.74	1.95	2.19	6.90	7.50	4.00	4.10	159.70	153.20	170.50	164.90			9.50	8.90	22.20		318.60	318.10	8.90	10.20	3.02	2.90	2
대한해협	섬진강하구10	2016	02	2016-02-11	맑음	5	1.0	7.12	7.09	31.92	31.93	8.40	8.40	11.86	11.53	1.55	1.88	20.00	13.00	3.00	3.20	63.80	57.80	86.80	74.00			9.60	10.00	20.80		230.80	234.30	10.10	18.80	3.86	1.57	2
대한해협	여수1	2016	02	2016-02-17	맑음	14	4.0	6.66	6.57	32.40	32.53	8.40	8.43	11.13	10.62	0.46	1.06	28.70	42.80	2.50	2.50	49.50	49.10	80.70	94.30			10.30	10.60	21.60		215.60	213.00	15.00	8.10	3.12	2.36	1
대한해협	여수2	2016	02	2016-02-17	맑음	14	4.0	6.76	7.03	32.18	32.86	8.44	8.43	11.13	10.73	0.34	1.56	11.40	29.40	2.70	2.30	57.70	43.30	71.70	75.00			10.20	8.90	20.20		221.60	224.30	12.40	14.20	3.52	5.77	1
대한해협	여수3	2016	02	2016-02-16	맑음	17	3.0	7.24	7.63	32.32	33.18	8.43	8.45	11.26	10.55	0.56	0.47	13.60	17.20	2.70	2.40	59.10	47.50	75.40	67.10			10.60	10.00	23.90		248.20	230.40	8.10	10.30	2.34	3.89	1
대한해협	가막만1	2016	02	2016-02-17	맑음	18	2.8	6.27	6.03	32.63	32.67	8.43	8.39	10.50	10.64	1.09	1.13	42.90	41.00	2.70	2.60	41.70	38.70	87.30	82.30			10.50	9.20	25.20		189.40	185.80	7.40	11.20	1.40	1.46	1
대한해협	가막만2	2016	02	2016-02-22	맑음	7	3.5	6.20	6.29	32.93	33.00	8.39	8.49	12.04	11.94	1.40	1.25	2.30	3.60	0.10	0.30	1.50	1.00	3.90	4.90			2.00	1.70	20.40		6.00	14.40	8.10	13.40	1.13	1.66	1
대한해협	가막만3	2016	02	2016-02-22	구름조금	10	1.4	8.51	8.43	33.57	33.57	8.26	8.33	10.37	10.23	0.70	0.72	9.00	11.00	2.90	3.00	68.40	71.90	80.20	85.90			12.30	12.00	18.50		288.80	309.50	9.30	15.00	0.45	0.85	2
대한해협	가막만4	2016	02	2016-02-22	맑음	9	6.5	6.03	5.77	32.78	32.79	8.45	8.50	11.65	12.08	1.57	0.73	4.20	4.60	0.40	0.50	1.80	1.50	6.40	6.60			3.10	2.20	12.60		84.30	47.30	9.90	5.90	0.40	0.86	1
대한해협	가막만5	2016	02	2016-02-22	맑음	9	3.0	6.03	6.06	32.85	32.85	8.45	8.47	11.76	11.73	0.65	0.51	4.90	2.90	0.00	0.30	0.60	0.60	5.50	3.80			2.70	2.40	13.70		21.60	28.10	9.60	8.60	0.63	0.90	1
대한해협	신항1	2016	02	2016-02-01	맑음	18	1.3	8.64	8.81	32.98	33.16	8.42	8.44	10.56	10.51	0.73	0.39	29.20	27.60	4.10	3.40	58.80	36.70	92.10	67.80			9.80	7.20	28.90		127.80	85.70	16.50	25.50	1.81	3.34	2
대한해협	신항2	2016	02	2016-02-01	맑음	7	2.0	8.59	8.59	33.27	33.28	8.47	8.48	9.24	10.78	0.94	0.79	12.40	10.60	2.80	3.00	19.20	19.30	34.40	32.90			5.00	4.80	23.40		63.60	64.00	16.80	14.70	4.32	3.88	2
대한해협	낙동강하구1	2016	02	2016-02-04	맑음	4	1.5	6.57	7.71	24.07	28.92	8.29	8.23	13.01	11.20	3.42	3.25	27.20	14.30	13.40	9.40	820.50	563.70	861.10	587.40			33.50	11.30	36.00		599.10	571.10	17.00	14.40	16.92	18.72	3
대한해협	낙동강하구2	2016	02	2016-02-04	맑음	7	2.0	5.97	7.33	21.14	31.59	8.37	8.17	13.13	9.17	2.63	1.49	15.30	66.30	12.90	7.30	826.90	296.00	855.20	369.60			3.60	24.80	22.50		621.20	484.70	9.00	7.80	3.38	0.84	3
대한해협	낙동강하구3	2016	02	2016-02-04	맑음	3	1.5	5.94	6.65	20.80	25.30	8.33	8.42	12.79	13.07	2.35	3.00	23.10	16.70	13.00	12.10	834.30	754.70	870.50	783.50			3.10	8.10	16.80		617.90	615.40	13.40	17.20	1.47	20.76	3
대한해협	낙동강하구4	2016	02	2016-02-04	맑음	2	2.0	6.72	6.30	24.59	22.96	8.25	8.15	11.47	11.03	2.01	1.70	36.50	31.60	11.00	10.50	765.60	681.80	813.10	723.90			8.60	9.60	18.40		619.40	599.90	8.30	8.40	1.34	0.83	3
대한해협	낙동강하구5	2016	02	2016-02-04	구름조금	9	2.5	9.06	9.18	32.17	32.72	8.26	8.23	11.86	9.66	2.18	1.99	37.80	37.30	10.50	5.40	729.80	170.60	778.10	213.30			13.40	18.40	29.50		516.80	410.60	14.70	8.20	2.28	1.92	2
대한해협	낙동강하구6	2016	02	2016-02-04	구름조금	7	2.5	7.85	9.12	26.41	33.18	8.28	8.23	11.10	9.70	2.39	1.73	37.10	31.20	10.00	5.60	620.70	162.50	667.70	199.30			14.40	19.60	34.90		537.50	417.20	13.70	14.10	5.71	1.12	2
대한해협	낙동강하구7	2016	02	2016-02-04	구름조금	5	2.0	7.92	7.82	27.08	26.93	8.36	8.27	11.68	10.67	2.35	2.30	7.30	21.30	9.00	8.00	480.40	374.60	496.80	403.90			7.80	13.80	35.50		512.60	489.90	10.80	24.60	12.60	10.32	3
대한해협	낙동강하구8	2016	02	2016-02-04	구름조금	3	3.0	7.90	6.98	27.38	25.34	8.27	8.28	11.27	11.17	1.53	1.47	17.90	9.60	9.60	9.20	573.00	458.00	600.50	476.80			8.90	9.00	20.80		540.80	516.80	13.20	32.80	2.28	4.16	2
대한해협	낙동강하구9	2016	02	2016-02-04	구름조금	7	1.5	7.87	9.77	28.16	32.81	8.25	8.24	11.23	9.70	1.44	1.18	30.40	14.80	10.50	5.30	667.00	177.10	707.90	197.20			8.40	16.20	17.60		576.90	411.50	18.80	21.00	0.89	0.72	3
대한해협	낙동강하구10	2016	02	2016-02-04	구름조금	2	2.0	9.15	9.02	31.80	31.26	8.23	8.24	11.08	10.70	1.42	1.53	27.90	30.00	9.30	9.00	532.40	480.00	569.50	519.00			10.90	11.20	18.10		531.30	525.30	20.40	15.00	0.74	0.74	3
대한해협	울산2	2015	11	2015-11-04	맑음	39	5.2	17.28	9.89	32.76	34.19	8.17	8.01	7.14	5.87	0.77	1.02	5.00	6.10	5.10	3.90	59.70	193.50	69.80	203.60			8.10	32.40	15.90		313.80	741.60	2.80	29.70	1.81	0.89	4
대한해협	울산3	2015	11	2015-11-03	맑음	15	2.8	16.36	16.21	32.30	32.76	8.18	8.19	7.37	6.50	1.01	0.87	76.10	37.90	8.90	8.80	111.40	103.70	196.40	150.40			21.30	18.40	28.20		426.70	432.30	5.30	6.10	1.90	1.27	3
대한해협	울산4	2015	11	2015-11-04	맑음	12	1.6	16.47	16.10	32.06	32.44	8.15	8.11	7.05	5.63	1.40	0.74	112.40	90.90	6.10	7.70	115.40	116.70	233.80	215.30			34.40	28.90	61.90		514.50	520.50	9.20	10.00	12.40	1.00	4
대한해협	울산5	2015	11	2015-11-04	맑음	11	1.8	15.87	16.07	32.06	32.58	8.08	8.12	6.89	6.45	1.14	1.09	104.30	70.00	8.10	7.60	131.60	108.20	244.00	185.90			28.00	22.50	37.30		487.20	462.90	9.10	7.00	1.56	1.18	4
대한해협	울산6	2015	11	2015-11-04	맑음	12	1.9	16.21	16.08	31.94	32.45	8.11	8.11	7.09	6.16	1.78	1.01	97.30	70.00	8.10	7.80	135.60	119.70	241.00	197.50			31.10	26.90	44.80		513.20	521.80	9.40	13.80	4.83	1.18	3
대한해협	울산7	2015	11	2015-11-04	맑음	13	2.3	15.96	16.04	31.99	32.72	8.06	8.10	6.41	6.49	1.29	1.02	134.90	66.50	8.30	7.50	141.60	112.50	284.70	186.50			27.30	24.50	36.80		497.20	527.90	7.60	6.20	2.00	0.83	3
